review,category,rating,tag
কোয়ালিটি অনেক ভালো আপনারা চাইলে নিতে পারেন। ,Cloth,4,positive 
এটা সামগ্রিক ভাল ছিল,Cloth,4,positive 
মুটামুটি ,Cloth,4,neutral
ভালো,Cloth,4,positive 
আলহামদুলিল্লাহ্ টি সাট ভালো পাইছি ,Cloth,5,positive 
পণ্য সুন্দর এবং ভাল,Cloth,5,positive 
আলহামদুলিল্লাহ খুব ভালো পেয়ে ছি ,Cloth,5,positive 
খুব ভালো জিনিস সবাই নিতে পারেন🥰,Cloth,5,positive 
ভালো টি-শার্ট....আমি এটা পছন্দ করি,Cloth,5,positive 
দাম একটু বেশি মনে হয়েছে,Cloth,5,neutral
পরতে আরাম,Cloth,5,positive 
ভালো,Cloth,5,positive 
"ভালো,  দেখতেও সুন্দর, পড়তেও আরাম।
সেলারকে ধন্যবাদ ভালো প্রোডাক্ট দেয়ার জন্য।",Cloth,5,positive 
"টি-শার্ট গুলো খুবই ভালো,,,যেমন বলেছে তেমনি দিয়েছে,,,ধন্যবাদ দারাজ, ও সেলার,,,",Cloth,5,positive 
"এই রিং টা অনেক সুন্দর!😊😇💞
সবাই নিতে পারেন!✨💯",Fashion,5,positive 
আমি জেটোটা আশা করেছি। ওতোটা নয় কিন্তু খুবই ভালো।i love this product.thanks daraz,Fashion,5,positive 
"চশমাটির জন্য প্রচুর আগ্রহী ছিলাম, যেমন অর্ডার দিয়েছি তেমনই পেয়েছি daraz কে ধন্যবাদ",Fashion,5,positive 
"চশমাটা ছবির সাথে হুবহু মিল আছে। কোয়ালিটি ও বেশ ভালো। মাত্র ২ দিনে ডেলিভারি পেয়েছি।

কিন্তু চশমার সাথে বক্স পাই নাই।  ৫০ টাকা বাড়িয়ে হলেও বক্সটা দিলে খুব ভালো হত।

একটা সমস্যা পাইছি সেটা চশমাতে পাওয়ার আছে কিনা বুঝতে পারতেছি না চোখে দিলে হালকা  মাথা ধরে। 

সেলার যদি এ বিষয়গুলো সমাধান করে তাহলে খুব  ভালো হবে। ",Fashion,5,positive 
যেটা চেয়েছি সেটাই পেয়েছি ধন্যবাদ দারাজ আজকে,Fashion,5,positive 
এক কথায় দারুন👌👌। অনেক দ্রুত ডেলিভারি পেয়েছি। ধন্যবাদ দারাজ এবং সেলারকে🥰🥰🥰,Fashion,5,positive 
চশমাটা অনেক সুন্দর । ডেলিভারি ম্যান ভাই অনেক ভালো ছিল ধন্যবাদ দারাজ। যেমনটি চেয়েছিলাম ঠিক তেমনি পেয়েছি। আপনারাও নিতে পারেন।,Fashion,5,positive 
"প্রোডাক্ট মাশাল্লাহ খুব সুন্দর। পারফেক্ট ফিটিং হয়েছে ছবির সাথে ১০০% মিল আছে, কিন্তু সেলার ভাই আমাকে ঠকাইছে। আমাকে বক্স দেয়নি 😥😥",Fashion,5,positive 
"আমার ফোনের কেমেরা ভালো না তেমন, কিন্তু মাল যা দেখেছি তাই পেয়েছি, চশমাটা দামের তুলনায় অনেক সুন্দর। ধন্যবাদ দারাজ কে",Fashion,5,positive 
"জকে সকালেই হাতে পেলাম প্রোডাক্ট টা।যেমন টা অনলাইনে যেরকম দেখেছিলাম একেবারে হুবাহু সেরকমই পাই প্রোডাক্ট টা।কোয়ালিটি খুব ই ভাল,বাইরে নরমাল দোকান থেকে এই প্রাইসে এই কোয়ালিটি পেতাম কিনা জানি না ।হাতে পেয়ে অনেক খুশি আমি।ধন্যবাদ জানাই দারাজ কে এরকম একটা প্রোডাক্ট পৌছে দেয়ার জন্য।আর ডেলিভারি ম্যান কে জানাই অনেক ধন্যবাদ,আসার আগে উনি আমাকে ফোন দেয় কিন্তু দুর্ভাগ্য জনিত কারনে ওনার ফোনটা ধরতে পারি নাই আমি,কিন্তু তারপরেও উনি দায়িত্ব সহকারে আমার ঠিকানা টা নিজে নিজে চিনে,আমার ফ্লাট বের করে হাতে হাতে আমার প্রোডাক্ট টা পৌছে দিয়ে যায়।আশা করি দারাজ থেকে ভবিষ্যতেও এইরকম প্রোডাক্ট আর সার্ভিস পাব।",Fashion,5,positive 
